911,1633,ברזל קוטר 14 אורך 1.65 מ'
911,1636,ברזל קוטר 18 אורך 0.9 מ'
911,1637,ברזל קוטר 8 אורך 2.1 מ'
911,1638,ברזל קוטר 12 אורך 0.6 מ'
911,1639,ברזל קוטר 8 אורך 3.5 מ'
911,1640,ברזל קוטר 12 אורך 0.5 מ'
911,1641,ברזל קוטר 12 אורך 1.7 מ'
911,1642,ברזל קוטר 10 אורך 1.1 מ'
911,1643,ברזל קוטר 18 אורך 2.8 מ'
911,1644,ברזל קוטר 14 אורך 1.3 מ'
911,1645,ברזל קוטר 14 אורך 1.8 מ'
911,1646,ברזל קוטר 20 אורך 2 מ'
911,1648,ברזל קוטר 8 אורך 1.5 מ'
911,1649,ברזל קוטר 8 אורך 1.7 מ'
911,1651,ברזל קוטר 20 אורך 1 מ'
911,1652,ברזל קוטר 8 אורך 1.4 מ'
911,1653,ברזל קוטר  16 אורך 8.61 מ'
911,1654,ברזל קוטר 16 אורך 0.8 מ'
911,1656,ברזל קוטר 10 אורך 2.5 מ'
911,1658,ברזל קוטר 14 אורך 6.3 מ'
911,1659,ברזל קוטר 16 אורך 6.3 מ'
911,1660,ברזל קוטר 16 אורך 5.6 מ'
911,1661,ברזל קוטר 14 אורך 5.6 מ'
911,1662,ברזל קוטר 8 אורך 3.6 מ'
911,1663,ברזל קוטר 6 אורך 4 מ'
911,1664,ברזל קוטר 20 אורך 6 מ'
911,1665,ברזל קוטר 12 אורך 2.5 מ'
911,1666,ברזל קוטר 10 אורך 0.98 מ'
911,1667,ברזל קוטר 12 אורך 5.4 מ'
911,1669,ברזל קוטר 8 אורך 2.8 מ'
911,1671,ברזל קוטר 8 אורך 2.9 מ'
911,1672,ברזל קוטר 8 אורך 1.9 מ'
911,1675,ברזל קוטר 18 אורך 1 מ'
911,1676,ברזל קוטר 14 אורך 4.5 מ'
911,1679,ברזל קוטר 14 אורך 0.12 מ'
911,1680,ברזל קוטר 14 אורך 2.9 מ'
911,1681,ברזל קוטר 8 אורך 3.2 מ'
911,1682,ברזל קוטר 8 אורך 5.8 מ'
911,1683,ברזל קוטר 8 אורך 2.2 מ'
911,1684,ברזל קוטר 16 אורך 0.7 מ'
911,1685,ברזל קוטר 18 אורך 1.25 מ'
911,1690,ברזל קוטר 12 אורך 3.4 מ'
911,1691,ברזל קוטר 20 אורך 3 מ'
911,1692,ברזל קוטר 8 אורך 8 מ'
911,1693,ברזל קוטר 14 אורך 3.9 מ'
911,1694,ברזל קוטר 14 אורך 2 מ'
911,1696,ברזל קוטר 12 אורך 2.1 מ'
911,1697,ברזל קוטר 22 אורך 6 מ'
911,1698,ברזל קוטר 12 אורך 0.13 מ'
911,1699,ברזל קוטר 6 אורך 5 מ'
911,1701,ברזל קוטר 16 אורך 6.15 מ'
911,1703,ברזל קוטר 14 אורך 2.2 מ'
911,1704,ברזל קוטר 8 אורך 0.4 מ'
911,1705,ברזל קוטר 16 אורך 2  מ'
911,1706,ברזל קוטר 10 אורך 2.65 מ'
911,1707,ברזל קוטר 10 אורך 2.2 מ'
911,1709,ברזל קוטר 12 אורך 2.3 מ'
911,1710,ברזל קוטר 10 אורך 0.10 מ'
911,1711,ברזל קוטר 25 אורך 4 מ'
911,1712,ברזל קוטר 14 אורך 4.1 מ'
911,1713,ברזל קוטר 14 אורך 3.6 מ'
911,1716,ברזל קוטר 12 אורך 0.9 מ'
911,1717,ברזל קוטר 16 אורך 2.18 מ'
911,1718,ברזל קוטר 8 אורך 2.25 מ'
911,1719,ברזל קוטר 14 אורך 8.4 מ'
911,1720,ברזל קוטר 10 אורך 1.95 מ'
911,1722,ברזל קוטר 10 אורך 2.35 מ'
911,1723,ברזל קוטר 10 אורך 2.45 מ'
911,1725,ברזל קוטר 16 אורך 0.6 מ'
911,1726,ברזל קוטר 16 אורך 0.73 מ'
911,1728,ברזל קוטר 10 אורך 0.8 מ'
911,1729,ברזל קוטר 12 אורך 0.7 מ'
911,1730,ברזל קוטר 18 אורך 3.15 מ'
911,1731,ברזל קוטר 20 אורך 5.1 מ'
911,1736,ברזל קוטר 8 אורך 1.35 מ'
911,1737,ברזל קוטר 18 אורך 2.75 מ'
911,1738,ברזל קוטר 20 אורך 5 מ'
911,1739,ברזל קוטר 20 אורך 2.5 מ'
911,1740,ברזל קוטר 20 אורך 1.4 מ'
911,1741,ברזל קוטר 12 אורך 0.12 מ'
911,1743,ברזל קוטר 12 אורך 4.1 מ'
911,1744,ברזל קוטר 20 אורך 7.2 מ'
911,1745,ברזל קוטר 16 אורך 2.6 מ'
911,1747,ברזל קוטר 14 אורך 1 מ'
911,1748,ברזל קוטר 14 אורך 0.3 מ'
911,1749,ברזל קוטר 18 אורך 7 מ'
911,1750,ברזל קוטר 10 אורך 0.96 מ'
911,1751,ברזל קוטר 8 אורך 4.5 מ'
911,1754,ברזל קוטר 8 אורך 2.17 מ'
911,1755,ברזל קוטר 16 אורך 3 מ'
911,1756,ברזל קוטר 12 אורך 2.4 מ'
911,1757,ברזל קוטר 12 אורך 4.3 מ'
911,1758,ברזל קוטר 18 אורך 6.5 מ'
911,1759,ברזל קוטר 14 אורך 3.75 מ'
911,1760,ברזל קוטר 14 אורך 2.4 מ'
911,1761,ברזל קוטר 18 אורך 1.70 מ'
911,1762,ברזל קוטר 10 אורך 2.10 מ'
911,1763,ברזל קוטר 14 אורך 6.7 מ'
911,1764,ברזל קוטר 12 אורך 6.5 מ'
911,1765,ברזל קוטר 10 אורך 4.30 מ'
911,1766,ברזל קוטר 8 אורך 6.5 מ'
911,1767,ברזל קוטר 25 אורך 3.50 מ'
911,1768,ברזל קוטר 25 אורך 3 מ'
911,1769,ברזל קוטר 16 אורך 6.5 מ'
911,1770,ברזל קוטר 8 אורך 0.1 מ'
911,1771,ברזל קוטר 18 אורך 2.5 מ'
911,1772,ברזל קוטר 8 אורך 6.75 מ'
911,1773,ברזל קוטר 12 אורך 0.34 מ'
911,1776,ברזל קוטר 14 אורך 4.20 מ'
911,1777,ברזל קוטר 8 אורך 4.95 מ'
911,1781,ברזל קוטר 32 אורך 1.6 מ'
911,1782,ברזל קוטר 18 אורך 6.15 מ'
911,1783,ברזל קוטר 12 אורך 6.15 מ'
911,1785,ברזל קוטר 8 אורך 1.64 מ'
911,1786,ברזל קוטר 12 אורך 1.4 מ'
911,1787,ברזל קוטר 18 אורך 5 מ'
911,1788,ברזל קוטר 10 אורך 9 מ'
911,1789,ברזל קוטר 16 אורך 2.5 מ'
911,1790,ברזל קוטר 22 אורך 2.5 מ'
911,1791,ברזל קוטר  16 אורך 1.70 מ'
911,1792,ברזל קוטר  16 אורך 2.90 מ'
911,1793,ברזל קוטר  16 אורך 7 מ'
911,1794,ברזל קוטר 8 אורך 0.54 מ'
911,1795,ברזל קוטר 18 אורך 3.5 מ'
911,1796,ברזל קוטר 16 אורך 3.75 מ'
911,1797,ברזל קוטר 8 אורך 1.34 מ'
911,1798,ברזל קוטר 8 אורך 0.77 מ'
911,1799,ברזל קוטר 22 אורך 2.30 מ'
911,1800,ברזל קוטר 22 אורך 5.15 מ'
911,1801,ברזל קוטר 10 אורך 1.9 מ'
911,1802,ברזל קוטר 8 אורך  0.25 מ'
911,1803,ברזל קוטר 8 אורך 1.44 מ
911,1804,ברזל קוטר 18 אורך 1.9 מ'
911,1805,ברזל קוטר 10 אורך 2.18 מ'
911,1808,ברזל קוטר 8 אורך 0.28 מ'
911,1814,ברזל קוטר 18 אורך 14 מ'
911,1832,ברזל קוטר 10 אורך 3.75 מ'
911,1833,ברזל קוטר 12 אורך 4.4 מ'
911,1834,ברזל קוטר 8 אורך 20 מ'
911,1835,ברזל קוטר 12 אורך 1.95 מ'
911,1836,ברזל קוטר 12 אורך 2.85 מ'
911,1839,ברזל קוטר 8 אורך 1.85 מ'
911,1850,ברזל קוטר 8 אורך 2.3 מ'
911,1851,ברזל קוטר 8 אורך 1.25 מ'
911,1853,ברזל קוטר 8 אורך 0.63 מ'
911,1854,ברזל קוטר 16 אורך 3.65 מ'
911,1855,ברזל קוטר 22 אורך 3.65 מ'
911,1856,ברזל קוטר 16 אורך 6.35 מ'
911,1857,ברזל קוטר 22 אורך 6.35 מ'
911,1858,ברזל קוטר 22 אורך 4.65 מ'
911,1860,ברזל קוטר 12 אורך 0.25 מ'
911,1861,ברזל קוטר 18 אורך 5.2 מ'
911,1862,ברזל קוטר 18 אורך 4.2 מ'
911,1863,ברזל קוטר 8 אורך 4.7 מ'
911,1864,ברזל קוטר 16 אורך 2.2 מ'
911,1865,ברזל קוטר 22 אורך 6.81 מ'
911,1866,ברזל קוטר 18 אורך 4.65 מ'
911,1867,ברזל קוטר 20 אורך 5.7 מ'
911,1868,ברזל קוטר 16 אורך 1.2 מ'
911,1869,ברזל קוטר 8 אורך 1.92 מ'
911,1870,ברזל קוטר 16 אורך 0.76
911,1871,ברזל קוטר 16 אורך 1.38
911,1872,ברזל קוטר 16 אורך 1.04
911,1873,ברזל קוטר 12 אורך 0.94
911,1874,ברזל קוטר 14 אורך 0.45 מ'
911,1881,ברזל קוטר 16 אורך 2.33 מ'
911,1890,ברזל קוטר 8 אורך 0.74 מ'
911,1891,ברזל קוטר 14 אורך 7.64 מ'
911,1892,ברזל קוטר 14 אורך 7.89 מ'
911,1893,ברזל קוטר 14 אורך 0.6 מ'
911,1894,ברזל קוטר 16 אורך 1.48 מ'
911,1895,ברזל קוטר 14 אורך 7.2 מ'
911,1896,ברזל קוטר 18 אורך 0.3 מ'
911,1897,ברזל קוטר 16 אורך 11 מטר
911,1898,ברזל קוטר 20 אורך 0.70 מ'
911,1899,חישוק מיוחד קוטר 14 מידות  19/28/19
911,1900,ברזל קוטר 10 אורך 1.64 מ'
911,1901,ברזל קוטר 25 אורך 4.93 מ'
911,1902,ברזל קוטר 12 אורך 7.6 מ'
911,1911,ברזל קוטר 18 אורך 1.5 מ'
911,1912,ברזל קוטר 16 אורך 8 מ'
911,1938,ברזל קוטר 8 אורך 1.28 מ'
911,1939,ברזל קוטר 28 אורך 2.2 מ'
911,1991,ברזל קוטר 8 אורך 1.60 מ'
911,1992,ברזל קוטר 25 אורך 7 מ'
911,1993,ברזל קוטר 25 אורך 6 מ'
911,1994,ברזל קוטר 25 אורך 2 מ'
911,1995,ברזל קוטר 16 אורך 1.82 מ'
911,1996,ברזל קוטר 10 אורך 1.26 מ'
911,2000,"ק""ג גליל ברזל עגול"
911,2055,ברזל קוטר 8 אורך 1.14 מ'
911,2101,ברזל קוטר 12 אורך 3.3 מ'
911,2535,ברזל קוטר 12 אורך 1.35 מ'
911,2582,ברזל קוטר 10 אורך 1.7 מ'
911,2595,ברזל קוטר 10 אורך 0.15 מ'
911,3468,ברזל קוטר 10 אורך 3.55 מ'
911,3469,ברזל קוטר 10 אורך 7.7 מ'
911,400012,ספירלות קוטר 12
911,400014,ספירלות קוטר 14
911,400016,ספירלות קוטר 16
911,5116,ברזל קוטר 12 אורך 2.36
911,6459,ברזל קוטר 6 אורך 0.3 מ'
911,6498,ברזל קוטר 12 אורך 8 מ'
911,6662,ברזל קוטר 6 אורך 2.5 מ'
911,6663,חתים ברזל לקשירה קוטר 6 אורך 3.05 מ'
911,7755,ברזל קוטר 14 אורך 5.4 מ'
911,8015,ברזל קוטר 18 אורך 9 מ'
911,8016,ברזל קוטר 8 אורך 1.46
911,8026,ברזל קוטר 16 אורך 4.8 מ'
911,8050,ברזל קוטר 8 אורך 1.94 מ'
911,8051,ברזל קוטר 10 אורך 3.15 מ'
911,8052,ברזל קוטר 10 אורך 4.55 מ'
911,8053,ברזל קוטר 8 אורך 0.15 מ'
911,8054,ברזל קוטר 6 אורך 0.15 מ'
911,8055,"ברזל קוטר 32 אורך 0.9 ס""מ"
911,8056,ברזל קוטר 32 אורך 1.3 מ'
911,8057,ברזל קוטר 32 אורך 2.1 מ'
911,8058,קוטר 18 אורך 8 מ'
911,8059,ברזל קוטר 32 אורך 2 מ'
911,8060,קוטר 18 אורך 12 מ'
911,8061,ברזל קוטר 18 אורך 3 מ'
911,8254,ברזל מדרגה קוטר 14 אורך 17*28*17 - לפי הצעה
911,900197,חתים ברזל לקשירה קוטר 6 אורך 1.5 מ'
911,900198,חתים ברזל לקשירה קוטר 6 אורך 2.05 מ'
911,900200,חתים ברזל לקשירה קוטר 6 אורך 1.55 מ'
911,9050,ברזל קוטר 10 אורך 8.2 מ'
911,9051,ברזל קוטר 10 אורך 8.14 מ'
911,9052,ברזל קוטר 8 אורך 2.04 מ'
911,9053,ברזל קוטר 16 אורך 1.4 מ'
911,9054,ברזל קוטר 10 אורך 1.29 מ'
911,91265,"ק""ג תוספת ברזל משוך"
911,99260,ברזל לפי רשימה
912,1515,רשת 5  15*15
912,15150,"ק""ג רשת 5  15*15"
912,1520,רשת 5.5  20*20
912,15200,"ק""ג רשת 5.5  20*20"
912,1521,רשת 10  20*20
912,15210,"ק""ג רשת 10  20*20"
912,1522,רשת 5.5  15*15
912,15220,"ק""ג רשת 5.5  15*15"
912,1584,רשת 5  10*10
912,15840,"ק""ג רשת 5  10*10"
912,1610,רשת 6.5  10*10
912,16100,"ק""ג רשת 6.5  10*10"
912,1611,רשת 6  15*15
912,16110,"ק""ג רשת 6 15*15"
912,1612,רשת 10  10*10
912,16120,"ק""ג רשת 10  10*10"
912,1613,רשת 10  15*15
912,16130,"ק""ג רשת 10  15*15"
912,1620,רשת 6.5  20*20
912,16200,"ק""ג רשת 6.5  20*20"
912,1774,רשת 5.5  10*10
912,1810,רשת 8  10*10
912,18100,"ק""ג רשת 8  10*10"
912,1820,רשת 8  20*20
912,18200,"ק""ג רשת 8  20*20"
912,1821,רשת 6.5  15*15
912,18210,"ק""ג רשת 6.5  15*15"
912,1822,רשת 8  15*15
912,18220,"ק""ג רשת 8  15*15"
912,1826,רשת 5  20*20
